X1,year,team,games,wins,ot.wins,ot.losses,goals,goals.against,points,team.dps,team.ops,team.gps,dps.avg,ops.avg,gps.avg,team.ps,dps.prop,dps.prop.adj,ops.prop,ops.prop.adj,dps.full.prop,dps.full.prop.adj,champ
31,2000,DAL,23,14,2,1,52,46,27,11.97633226221749,16.254953677087304,4.969050194687445,0.5207100983572822,0.7067371163951002,0.21604566063858457,33.20033613399224,0.3607292472546835,0.0822402888915662,0.4896020814814773,-0.060618669036598516,0.5103979185185227,0.060618669036598516,0
32,2000,NJD,23,16,1,1,61,39,32,15.042040469998499,22.347412705088306,3.857131658708849,0.6540017595651522,0.9716266393516655,0.16770137646560213,41.24658483379566,0.36468571957195606,0.08619676120883873,0.5418003161992168,-0.008420434318859082,0.45819968380078313,0.008420434318858971,1
33,2001,OTT,4,0,0,2,3,10,2,1.6080830061858693,-1.9613761769588323,0.4451499728220586,0.4020207515464673,-0.49034404423970807,0.11128749320551465,0.09185680204909563,17.506411831389265,16.07139540155798,-21.352541490727226,-20.433355580692286,22.35254149072723,20.43335558069229,0
34,2001,VAN,4,0,0,1,9,16,1,0.05931846590388743,0.7756776171110112,0.11445057882276832,0.014829616475971858,0.1939194042777528,0.02861264470569208,0.949446661837667,0.06247688078556801,-1.372539549045718,0.8169786132163303,1.7361645232512721,0.18302138678366975,-1.7361645232512721,0
35,2001,CAR,6,2,1,0,8,20,3,0.7388175341994739,-0.3623543926293922,0.9398469050838478,0.12313625569991232,-0.06039239877156536,0.15664115084730798,1.3163100466539297,0.5612792640134852,-0.8737371658178008,-0.2752804277005253,0.6439054823344165,1.2752804277005252,-0.6439054823344168,0
36,2001,WSH,6,2,1,1,10,14,4,2.6641580175819217,-0.5250519496352146,0.8610353672615867,0.4440263362636536,-0.08750865827253577,0.14350589454359777,3.0001414352082936,0.8880108071961463,-0.5470056226351396,-0.17500906573051658,0.7441768443044252,1.1750090657305166,-0.7441768443044254,0
37,2001,SJS,6,2,0,1,11,16,5,2.1757263677935836,0.4211553045395284,1.2209993396434076,0.3626210612989306,0.07019255075658806,0.20349988994056792,3.8178810119765196,0.5698779927840676,-0.8651384370472184,0.11031127036656807,1.0294971804015098,0.8896887296334319,-1.02949718040151,0
38,2001,EDM,6,2,1,3,13,16,6,2.270696667033031,2.654671167354948,1.3035776053762909,0.37844944450550516,0.44244519455915804,0.2172629342293818,6.22894543976427,0.36453950174894517,-1.0704769280823407,0.42618308235742264,1.3453689923923644,0.5738169176425774,-1.3453689923923646,0
39,2001,PHI,6,2,0,2,13,21,6,0.5136321926168785,1.7353283825382695,0.5070595264299868,0.08560536543614643,0.28922139708971156,0.08450992107166445,2.7560201015851344,0.18636736079009772,-1.2486490690411882,0.6296501181323712,1.548836028167313,0.370349881867629,-1.548836028167313,0
40,2001,DET,6,2,0,2,17,15,6,2.3291687062567137,7.404405725638603,0.8246236641255671,0.38819478437611893,1.2340676209397672,0.13743727735426117,10.558198096020885,0.2206028609308361,-1.2144135689004498,0.701294449895682,1.6204803599306237,0.29870555010431793,-1.6204803599306241,0
41,2001,DAL,10,4,3,2,22,26,7,3.9670807344942745,5.204265932937817,1.6000866998791605,0.39670807344942743,0.5204265932937817,0.16000866998791605,10.771433367311252,0.36829645593254323,-1.0667199738987427,0.4831544470888648,1.4023403571238067,0.5168455529111352,-1.4023403571238067,0
42,2001,LAK,13,7,4,0,25,34,10,4.8474176215115365,5.4179345281925135,2.035481813240374,0.37287827857781053,0.4167641944763472,0.1565755240954134,12.300833962944424,0.39407227478349127,-1.0409441550477947,0.44045261845771916,1.3596385284926609,0.5595473815422809,-1.359638528492661,0
43,2001,TOR,11,7,2,2,28,24,14,5.102682910480655,9.222457877533992,2.577890632370052,0.46388026458915044,0.8384052615939993,0.2343536938518229,16.9030314203847,0.30187975065389316,-1.133136679177393,0.5456096985308744,1.464795608565816,0.4543903014691257,-1.4647956085658163,0
44,2001,BUF,13,7,3,2,38,30,13,6.164955621783547,15.402036508911426,2.280222544663915,0.47422735552181133,1.1847720391470327,0.17540173420491653,23.847214675358888,0.25851889647111453,-1.1764975333601715,0.6458631214833743,1.565049031518316,0.3541368785166256,-1.5650490315183163,0
45,2001,PIT,18,9,3,2,38,44,17,7.526152781617232,10.143850762908269,2.8439761552871237,0.41811959897873513,0.5635472646060149,0.1579986752937291,20.513979699812623,0.3668792156251367,-1.0681372142061494,0.49448478117587896,1.4136706912108208,0.5055152188241211,-1.4136706912108208,0
46,2001,STL,15,9,3,2,40,34,17,7.186446988014004,13.74750235105259,2.9768740425952482,0.4790964658676003,0.9165001567368394,0.19845826950634987,23.910823381661842,0.3005520501450224,-1.1344643796862637,0.5749489313528239,1.4941348413877655,0.4250510686471761,-1.494134841387766,0
47,2001,NJD,25,15,2,1,69,52,29,13.893252696866421,27.079485598238037,2.1859577641314067,0.5557301078746568,1.0831794239295214,0.08743831056525626,43.158696059235865,0.3219108537894137,-1.1131055760418722,0.6274398457513891,1.546625755786331,0.3725601542486109,-1.546625755786331,0
48,2001,COL,23,16,3,3,69,41,32,13.90791172067074,28.891093906682343,5.394147533545666,0.6046918139422061,1.256134517681841,0.23452815363242024,48.193153160898746,0.2885868802615482,-1.1464295495697376,0.5994854457899006,1.5186713558248424,0.40051455421009946,-1.5186713558248426,1
49,2002,PHI,5,1,1,1,2,11,2,2.9704048803725445,-4.338354433416787,1.0886465023429381,0.5940809760745089,-0.8676708866833573,0.21772930046858763,-0.2793030507013041,-10.635060637233044,-10.358776264025101,15.532785705432074,14.141226458437503,-14.532785705432074,-14.141226458437503,0
50,2002,CHI,5,1,0,0,5,13,2,1.7167232498530243,-1.13468839884713,0.5856574342757763,0.3433446499706049,-0.22693767976942597,0.11713148685515526,1.1676922852816707,1.4701846295395506,1.746469002747493,-0.971735801588704,-2.363295048583275,1.971735801588704,2.363295048583275,0
51,2002,PHX,5,1,0,0,7,13,2,1.7676802572465251,0.03137475546757859,0.4960962145583692,0.353536051449305,0.006274951093515719,0.09921924291167385,2.295151227272473,0.7701802984665254,1.0464646716744677,0.01367001663975926,-1.3778892303548118,0.9863299833602407,1.3778892303548116,0
52,2002,NJD,6,2,0,2,11,9,6,4.322924971815001,1.6493128196924758,1.1334271122016422,0.7204874953025002,0.27488546994874596,0.1889045187002737,7.105664903709119,0.6083772638305048,0.8846616370384472,0.23211238385749705,-1.159446863137074,0.767887616142503,1.159446863137074,0
53,2002,VAN,6,2,1,0,16,22,3,0.4875010620328458,5.234705519568026,0.11704661644589584,0.08125017700547431,0.8724509199280043,0.019507769407649308,5.839253198046767,0.08348688530853829,0.3597712585164806,0.8964683225791678,-0.49509092441540326,0.10353167742083237,0.4950909244154033,0
54,2002,BOS,6,2,0,0,18,20,4,1.1399269780428773,7.167120726785719,-0.07180151313110841,0.1899878296738129,1.1945201211309533,-0.011966918855184736,8.235246191697488,0.13842051002581018,0.41470488323375254,0.870298295879895,-0.521260951114676,0.12970170412010495,0.521260951114676,0
55,2002,LAK,7,3,1,0,13,16,5,3.3429250682341194,2.7905203033939436,1.2820191422514216,0.4775607240334456,0.3986457576277062,0.1831455917502031,7.415464513879485,0.45080453988784985,0.7270889130957923,0.37631092403866834,-1.0152483229559026,0.6236890759613316,1.0152483229559026,0
56,2002,NYI,7,3,0,0,21,22,6,2.1251668164484263,8.129866944783831,0.9880062535248758,0.30359525949263233,1.1614095635405473,0.14114375050355368,11.243040014757135,0.1890206575498284,0.46530503075777074,0.7231021978141957,-0.6684570491803753,0.2768978021858042,0.6684570491803752,0
57,2002,STL,10,5,0,0,24,19,10,6.038978414410482,7.90741690339106,1.6996331661930375,0.6038978414410482,0.790741690339106,0.16996331661930375,15.64602848399458,0.3859751642781538,0.6622595374860962,0.505394510273333,-0.886164736721238,0.4946054897266669,0.8861647367212379,0
58,2002,MTL,12,6,1,1,32,39,12,1.8952203258757185,12.480181739161877,2.095427466672962,0.1579350271563099,1.0400151449301565,0.17461895555608017,16.470829531710557,0.11506526263458286,0.39134963584252525,0.7577142192586194,-0.6338450277359516,0.2422857807413806,0.6338450277359515,0
59,2002,OTT,12,7,1,2,29,18,15,8.304135843461356,8.677558775048192,2.893782762425133,0.6920113202884464,0.7231298979206827,0.24114856353542777,19.875477380934683,0.4178081202430388,0.6940924934509811,0.4365962441421426,-0.9549630028524284,0.5634037558578573,0.9549630028524283,0
60,2002,SJS,12,7,0,1,34,32,15,4.305783111329934,13.220061179202004,1.2851903136244343,0.35881525927749447,1.1016717649335004,0.10709919280203618,18.81103460415637,0.2288966663417096,0.505181039549652,0.7027822476218816,-0.6887769993726894,0.2972177523781186,0.6887769993726895,0
61,2002,TOR,20,10,1,3,44,49,22,8.38155780915944,13.889230626603029,2.8903994150289707,0.41907789045797206,0.6944615313301514,0.14451997075144854,25.16118785079144,0.3331145516206541,0.6093989248285965,0.5520101319924825,-0.8395491150020885,0.4479898680075176,0.8395491150020886,0
62,2002,COL,21,11,3,2,54,56,21,7.778600940477728,20.388648705508835,2.6758837211380273,0.3704095685941775,0.9708880335956588,0.12742303433990607,30.84313336712459,0.2521987908261249,0.5284831640340673,0.6610433662113236,-0.7305158807832474,0.3389566337886764,0.7305158807832474,0
63,2002,CAR,23,13,7,2,47,43,21,13.733662047439738,9.052092835986187,5.155097472278088,0.5971157411930321,0.39356925373852986,0.22413467270774295,27.94085235570401,0.49152623809044493,0.7678106112983873,0.3239733963999219,-1.0675858505946492,0.6760266036000783,1.0675858505946492,0
64,2002,DET,23,16,2,4,72,47,34,12.91836976767229,30.15993255866438,3.149357384039003,0.5616682507683605,1.3113014155941034,0.13692858191473925,46.22765971037567,0.2794510872626502,0.5557354604705926,0.652421791360878,-0.739137455633693,0.3475782086391221,0.739137455633693,1
65,2003,DET,4,0,0,2,6,10,2,1.5150020028270843,-0.1584348552442152,0.6422143690255583,0.3787505007067711,-0.0396087138110538,0.16055359225638957,1.9987815166084273,0.757962783945376,0.3988051436439458,-0.07926571960353658,-0.5755607922640651,1.0792657196035367,0.5755607922640652,0
66,2003,NYI,5,1,0,1,7,13,3,2.0528149736954524,0.1747324580801256,0.664777872417942,0.41056299473909047,0.03494649161602512,0.13295557448358838,2.8923253041935197,0.709745536132855,0.3505878958314248,0.06041245008878662,-0.43588262257174193,0.9395875499112134,0.43588262257174193,0
67,2003,BOS,5,1,0,0,8,13,2,2.2863798233267847,1.4529165650640574,0.7366870546174652,0.4572759646653569,0.2905833130128115,0.14733741092349303,4.475983443008308,0.5108106078672421,0.15165296756581192,0.32460275681617634,-0.17169231584435218,0.6753972431838235,0.17169231584435207,0
68,2003,EDM,6,2,0,0,11,20,4,0.9815402163658322,2.0214098410746413,0.3882979621914126,0.16359003606097203,0.3369016401791069,0.0647163270319021,3.391248019631886,0.2894333327092887,-0.06972430759214143,0.5960666484352454,0.09977157577471685,0.40393335156475474,-0.09977157577471674,0
69,2003,WSH,6,2,0,2,15,14,6,2.4365790029904306,5.2056429165750355,1.2621151009079916,0.4060965004984051,0.8676071527625059,0.2103525168179986,8.904337020473458,0.2736395755672862,-0.08551806473414397,0.584618810429779,0.08832373776925051,0.41538118957022097,-0.08832373776925051,0
70,2003,TOR,7,3,2,1,16,24,5,0.5875774685517755,2.535370884006942,1.4505607395932876,0.08393963836453935,0.3621958405724203,0.2072229627990411,4.573509092152006,0.12847410089553327,-0.2306835394058969,0.55436008389216,0.058065011231631436,0.44563991610783993,-0.05806501123163155,0
71,2003,COL,7,3,0,2,17,16,8,3.1401217345288974,5.164659949908009,0.8006586252707624,0.4485888192184139,0.7378085642725727,0.11437980361010891,9.105440309707667,0.34486215138669246,-0.014295488914737697,0.5672059531708491,0.07091088051032057,0.432794046829151,-0.07091088051032046,0
72,2003,STL,7,3,0,0,21,17,6,2.7279116660374996,9.691250556245885,0.7741263161052652,0.3897016665767857,1.3844643651779835,0.1105894737293236,13.19328853838865,0.20676510318864522,-0.15239253711278494,0.7345591304281076,0.23826405776757908,0.26544086957189245,-0.23826405776757903,0
73,2003,TBL,11,5,2,2,22,29,10,3.858398219173174,5.119144820535978,1.9645821010629934,0.35076347447028855,0.4653768018669071,0.17859837282390847,10.942125140772145,0.3526187252964374,-0.0065389150049927625,0.467838263104962,-0.02845680955556651,0.5321617368950381,0.02845680955556662,0
74,2003,DAL,12,6,0,2,34,25,14,6.29515679137722,14.210199729814876,1.7567921660106498,0.524596399281435,1.1841833108179063,0.14639934716755415,22.26214868720275,0.2827739981359459,-0.07638364216548427,0.6383121382161784,0.14201706555564986,0.36168786178382145,-0.14201706555565002,0
75,2003,PHI,13,6,1,3,34,33,14,5.213005605042098,8.05619316701343,1.5861916261968474,0.40100043115708445,0.6197071666933407,0.12201474047668057,14.855390398252375,0.35091676928634397,-0.008240871015086193,0.5423077382039841,0.04601266554345562,0.4576922617960158,-0.04601266554345568,0
76,2003,VAN,14,7,2,0,34,47,12,1.9483131765109258,12.499298672395565,-0.16169251748556904,0.13916522689363756,0.8928070480282546,-0.011549465534683502,14.28591933142092,0.1363799648669261,-0.22277767543450405,0.8749383489030487,0.37864327624252014,0.12506165109695144,-0.37864327624252003,0
77,2003,MIN,18,8,2,3,43,43,17,7.2987491714732675,15.817075226582492,2.6707680407418497,0.4054860650818482,0.8787264014768051,0.14837600226343609,25.786592438797612,0.2830443451881538,-0.07611329511327636,0.6133836901530529,0.11708861749252442,0.38661630984694695,-0.11708861749252453,0
78,2003,OTT,18,11,4,0,43,34,18,10.39899308070351,15.223810384335685,2.803679452818592,0.5777218378168617,0.8457672435742047,0.1557599696010329,28.42648291785779,0.36582060154092305,0.006662961239492893,0.5355502623496184,0.03925518968908992,0.46444973765038156,-0.03925518968908992,0
79,2003,MDA,21,15,7,0,45,40,23,11.316440922844173,12.141778416151462,6.059157760198404,0.5388781391830558,0.5781799245786411,0.2885313219142097,29.517377099194036,0.38338233389826376,0.024224693596833602,0.41134340545735654,-0.08495166720317199,0.5886565945426435,0.08495166720317204,0
80,2003,NJD,24,16,2,4,63,41,34,15.101521978604469,21.00486948032735,4.72041507257,0.6292300824418529,0.8752028950136396,0.19668396135708333,40.826806531501816,0.3698923149169698,0.010734674615539619,0.5144872025226874,0.0181921298621589,0.48551279747731274,-0.018192129862158735,1
81,2004,NYI,5,1,0,1,5,12,3,2.1781728534418,-0.6377721664208515,0.4683177764596305,0.43563457068836,-0.12755443328417032,0.0936635552919261,2.008718463480579,1.084359452577342,0.396137181885595,-0.3175020183344961,0.03615735727767422,1.317502018334496,-0.03615735727767433,0
82,2004,STL,5,1,0,1,9,12,3,1.8453015962421104,0.3913333511093047,0.29677018190236715,0.3690603192484221,0.07826667022186093,0.05935403638047343,2.533405129253782,0.728387881959348,0.0401656112676011,0.15446931349056375,0.5081286891027341,0.8455306865094362,-0.5081286891027342,0
83,2004,NJD,5,1,0,0,9,14,2,1.4318114526653802,-0.48280287500100244,0.4177159534575289,0.28636229053307605,-0.09656057500020049,0.08354319069150577,1.3667245311219065,1.0476225604072869,0.35940028971553994,-0.3532554395615354,4.039360506349343e-4,1.3532554395615355,-4.039360506349343e-4,0
84,2004,DAL,5,1,1,1,10,19,2,-0.19428658276982227,0.5682817450339145,-0.42462763163866046,-0.038857316553964454,0.1136563490067829,-0.08492552632773209,-0.05063246937456822,3.837193507836474,3.148971237144727,-11.223662445334973,-10.870003069722802,12.223662445334973,10.870003069722802,0
85,2004,NSH,6,2,0,0,9,12,4,2.5872102493968354,1.5525764009704446,1.5283211971125772,0.4312017082328059,0.2587627334950741,0.25472019951876285,5.668107847479857,0.45645042737624614,-0.23177184331550077,0.2739144071968828,0.6275737828090531,0.7260855928031171,-0.6275737828090533,0
86,2004,OTT,7,3,1,0,11,14,5,3.616711499020503,1.1865976186084672,0.6156336634633286,0.5166730712886433,0.1695139455154953,0.08794766620904694,5.418942781092299,0.6674201306645797,-0.020802140027167182,0.2189721623835423,0.5726315379957126,0.7810278376164577,-0.5726315379957128,0
87,2004,BOS,7,3,2,0,14,19,4,2.66174375548978,3.610477620801431,1.2269905111367156,0.3802491079271114,0.5157825172573473,0.1752843587338165,7.499211887427927,0.35493646471732143,-0.3332858059744255,0.4814476074284853,0.8351069830406557,0.5185523925715145,-0.8351069830406559,0
88,2004,VAN,7,3,1,1,16,19,6,2.0898787811284496,6.207970166175631,0.8685009343320607,0.2985541115897785,0.886852880882233,0.12407156204743723,9.16634988163614,0.227994655246066,-0.4602276154456809,0.6772565139164799,1.03091588952865,0.32274348608352016,-1.0309158895286503,0
89,2004,MTL,11,4,0,3,24,28,11,3.524140700553172,4.895020158677715,1.8338577768074948,0.32037642732301563,0.445001832607065,0.16671434334613588,10.253018636038382,0.3437173797935131,-0.34450489089823383,0.47742234091647767,0.8310817165286479,0.5225776590835224,-0.831081716528648,0
90,2004,DET,12,6,0,2,24,20,14,7.472514396269977,7.391300362426965,1.818534311188255,0.6227095330224981,0.6159416968689138,0.1515445259323546,16.6823490698852,0.44792938722036946,-0.24029288347137745,0.4430611259519598,0.7967205015641301,0.5569388740480402,-0.7967205015641302,0
91,2004,COL,11,6,3,1,26,24,10,4.985264249690903,10.90922343179165,1.765723158220294,0.4532058408809912,0.9917475847083318,0.1605202871109358,17.66021083970285,0.2822879236800089,-0.40593434701173803,0.6177289462063529,0.9713883218185232,0.3822710537936471,-0.9713883218185233,0
92,2004,TOR,13,6,0,2,27,28,14,5.474794082011118,8.896496710915258,2.493607117517123,0.42113800630854753,0.6843459008396352,0.19181593211670178,16.8648979104435,0.3246265771120311,-0.36359569357971583,0.5275155982655637,0.881174973877734,0.4724844017344363,-0.8811749738777341,0
93,2004,SJS,17,10,1,3,38,32,22,9.537824864009622,14.605690303203227,3.335879780542423,0.5610485214123306,0.8591582531296016,0.1962282223848484,27.47939494775527,0.34709006083078786,-0.34113220986095905,0.5315142611754023,0.8851736367875727,0.4684857388245977,-0.8851736367875727,0
